user_id,session_start_time,session_duration_min,active_period_label,avg_video_duration_sec,switch_frequency,content_emotion_score,content_type_keywords,repeated_viewing_ratio,skipped_intro_ratio,saved_to_favorites,3_day_total_watch_time,short_video_ratio,self_reported_goal,psych_state_label
U_ALT297,2025-06-12 07:23:00,25.1,morning,38.2,1.8,-0.55,"['power nap', 'long work hours', 'stretch break']",0.37,0.29,False,264.2,0.73,I want better balance,exhaustion
U_ALT298,2025-06-12 00:49:00,62.8,late_night,36.3,2.1,0.17,"['bonus drop', 'birthday cake', 'happy ending']",0.16,0.15,False,382.0,0.84,I deserve this joy,reward
U_ALT299,2025-06-12 17:00:00,69.2,afternoon,25.8,2.4,0.46,"['recession', 'bad news', 'market panic']",0.06,0.9,False,414.8,0.9,I need to relax my mind,anxious
U_ALT300,2025-06-12 13:00:00,24.4,afternoon,18.2,0.6,0.07,"['procrastination', 'regret', 'bad habit']",0.4,0.63,False,526.5,0.65,I want to be more productive,guilt
U_ALT301,2025-06-12 09:51:00,41.3,morning,62.7,1.8,-0.42,"['power nap', 'mental drain', 'work stress']",0.23,0.77,True,536.8,0.73,I want better balance,exhaustion
U_ALT302,2025-06-12 01:58:00,71.1,late_night,52.4,0.9,-0.32,"['compulsive scrolling', 'coffee addiction', 'sleep with phone']",0.11,0.74,False,454.2,0.95,I want to be more independent,dependency
U_ALT303,2025-06-12 15:36:00,12.6,afternoon,33.3,3.3,-0.36,"[""can't stop"", 'sleep with phone', 'coffee addiction']",0.07,0.56,False,223.3,0.91,I want to be more independent,dependency
U_ALT304,2025-06-12 20:40:00,76.7,night,23.2,2.4,-0.95,"['win prize', 'surprise box', 'unexpected win']",0.05,0.31,False,652.3,0.87,I deserve this joy,reward
U_ALT305,2025-06-12 17:49:00,40.1,afternoon,12.0,2.0,0.86,"['procrastination', 'missed goal', 'bad habit']",0.08,0.27,True,231.6,0.59,I want to be more productive,guilt
U_ALT306,2025-06-12 20:18:00,41.3,night,54.5,1.7,-0.46,"['regret', 'poor grades', 'missed deadline']",0.26,0.74,True,423.5,0.86,I wish I had used time better,guilt
U_ALT307,2025-06-12 13:29:00,80.3,afternoon,54.2,0.4,0.68,"['war update', 'market panic', 'health scare']",0.09,0.82,False,289.7,0.66,I want to feel safe again,anxious
U_ALT308,2025-06-12 12:50:00,15.7,afternoon,29.7,1.0,-0.53,"['market panic', 'stock crash', 'health scare']",0.12,0.27,False,606.8,0.94,I need to relax my mind,anxious
U_ALT309,2025-06-12 06:43:00,58.9,morning,8.9,1.9,-0.46,"['regret', 'late work', 'wasted time']",0.06,0.61,True,522.9,0.89,I want to be more productive,guilt
U_ALT310,2025-06-12 06:34:00,61.7,morning,54.5,3.2,0.57,"['coffee addiction', 'compulsive scrolling', 'check notifications']",0.01,0.46,True,318.9,0.67,I want to take control of my habits,dependency
U_ALT311,2025-06-12 06:56:00,56.1,morning,63.7,2.9,-0.22,"['bonus drop', 'meme gold', 'good news']",0.34,0.72,False,257.1,0.6,I want to enjoy the moment,reward
U_ALT312,2025-06-12 21:21:00,35.3,night,28.1,3.5,0.08,"['mental drain', 'overwork', 'burnout symptoms']",0.24,0.54,True,631.6,0.65,I want better balance,exhaustion
U_ALT313,2025-06-12 12:22:00,58.6,afternoon,12.0,1.0,0.33,"['ignored calls', 'overspending', 'procrastination']",0.06,0.45,False,604.4,0.92,I want to be more productive,guilt
U_ALT314,2025-06-12 19:58:00,83.1,night,53.4,2.8,-0.36,"['overwork', 'digital fatigue', 'no sleep']",0.21,0.85,True,433.1,0.74,I want better balance,exhaustion
U_ALT315,2025-06-12 08:03:00,22.8,morning,39.3,1.2,0.29,"['cheat story', 'regret', 'late work']",0.33,0.34,True,454.6,0.63,I wish I had used time better,guilt
U_ALT316,2025-06-12 02:24:00,25.2,late_night,39.1,2.8,-0.41,"['bad news', 'market panic', 'job loss']",0.11,0.82,True,529.5,0.77,I want to feel safe again,anxious
U_ALT317,2025-06-12 22:08:00,71.3,night,29.0,0.5,-0.1,"['market panic', 'bad news', 'health scare']",0.23,0.52,False,381.2,0.8,I want to feel safe again,anxious
U_ALT318,2025-06-12 17:25:00,68.3,afternoon,60.6,1.0,-0.19,"['congrats', 'bonus drop', 'surprise box']",0.13,0.16,True,690.2,0.81,I want to enjoy the moment,reward
U_ALT319,2025-06-12 14:20:00,29.6,afternoon,31.7,2.2,0.18,"['stretch break', 'overstimulated', 'fatigue']",0.09,0.65,False,218.4,0.6,I want better balance,exhaustion
U_ALT320,2025-06-12 15:43:00,79.2,afternoon,11.5,3.4,-0.5,"['funny fail', 'congrats', 'positive feedback']",0.24,0.85,True,269.8,0.57,I want to enjoy the moment,reward
U_ALT321,2025-06-12 22:37:00,9.6,night,22.8,2.9,-0.02,"['anxiety tips', 'bad news', 'disaster']",0.33,0.24,False,251.1,0.78,I want to feel safe again,anxious
U_ALT322,2025-06-12 08:02:00,34.3,morning,7.5,2.2,0.93,"['dystopia', 'interview fail', 'stock crash']",0.05,0.63,True,361.4,0.94,I need to relax my mind,anxious
U_ALT323,2025-06-12 11:05:00,10.2,morning,22.0,2.8,-0.07,"['poor grades', 'late work', 'missed deadline']",0.2,0.19,True,234.5,0.61,I wish I had used time better,guilt
U_ALT324,2025-06-12 20:16:00,65.1,night,23.1,3.0,-0.71,"['recession', 'bad news', 'market panic']",0.09,0.82,False,653.2,0.74,I want to feel safe again,anxious
U_ALT325,2025-06-12 20:36:00,24.4,night,10.1,1.0,-0.63,"['climate news', 'dystopia', 'interview fail']",0.18,0.45,False,478.1,0.58,I need to relax my mind,anxious
U_ALT326,2025-06-12 09:56:00,61.8,morning,56.9,1.8,0.63,"['check notifications', 'constant refresh', 'compulsive scrolling']",0.01,0.71,True,388.7,0.84,I want to be more independent,dependency
U_ALT327,2025-06-12 09:18:00,22.1,morning,63.1,2.1,0.78,"['digital cling', 'sleep with phone', 'fear of missing out']",0.03,0.47,True,518.6,0.85,I want to take control of my habits,dependency
U_ALT328,2025-06-12 22:59:00,57.5,night,59.1,2.7,0.62,"['dystopia', 'recession', 'climate news']",0.23,0.37,True,414.1,0.73,I want to feel safe again,anxious
U_ALT329,2025-06-12 13:27:00,32.9,afternoon,20.9,2.5,-0.1,"['missed deadline', 'late work', 'wasted time']",0.24,0.19,False,243.3,0.85,I wish I had used time better,guilt
U_ALT330,2025-06-12 08:34:00,61.3,morning,42.9,2.8,-0.78,"['health scare', 'climate news', 'job loss']",0.12,0.33,True,309.8,0.95,I want to feel safe again,anxious
U_ALT331,2025-06-12 06:43:00,15.6,morning,50.8,2.7,0.52,"['ignored calls', 'cheat story', 'poor grades']",0.25,0.5,False,576.8,0.72,I wish I had used time better,guilt
U_ALT332,2025-06-12 05:28:00,32.0,late_night,35.9,3.5,-0.24,"[""can't stop"", 'daily routine', 'compulsive scrolling']",0.32,0.83,True,346.8,0.74,I want to take control of my habits,dependency
U_ALT333,2025-06-12 11:43:00,11.9,morning,54.4,2.0,0.94,"['bad news', 'stock crash', 'climate news']",0.27,0.77,True,477.8,0.97,I want to feel safe again,anxious
U_ALT334,2025-06-12 13:38:00,26.7,afternoon,28.7,3.1,0.46,"['interview fail', 'stock crash', 'job loss']",0.14,0.9,False,593.1,0.7,I want to feel safe again,anxious
U_ALT335,2025-06-12 20:34:00,48.8,night,5.7,0.9,-0.26,"['disaster', 'recession', 'health scare']",0.28,0.41,True,289.2,0.84,I need to relax my mind,anxious
U_ALT336,2025-06-12 17:08:00,22.4,afternoon,52.3,1.4,0.81,"['recession', 'health scare', 'anxiety tips']",0.23,0.79,False,364.3,0.71,I need to relax my mind,anxious
U_ALT337,2025-06-12 13:24:00,82.8,afternoon,35.5,1.8,0.13,"['missed deadline', 'overspending', 'failed test']",0.37,0.8,True,676.4,0.7,I wish I had used time better,guilt
U_ALT338,2025-06-12 11:07:00,10.6,morning,21.7,2.4,0.46,"['health scare', 'climate news', 'market panic']",0.14,0.53,True,222.4,0.56,I need to relax my mind,anxious
U_ALT339,2025-06-12 22:24:00,25.1,night,24.8,1.3,-0.55,"['regret', 'procrastination', 'missed goal']",0.05,0.23,False,547.6,0.76,I want to be more productive,guilt
U_ALT340,2025-06-12 00:02:00,14.7,late_night,49.9,1.2,0.21,"['celebration', 'surprise box', 'positive feedback']",0.39,0.69,True,621.1,0.84,I deserve this joy,reward
U_ALT341,2025-06-12 08:03:00,75.5,morning,23.2,2.2,0.99,"['sleep with phone', 'daily routine', 'check notifications']",0.34,0.75,True,362.6,0.84,I want to take control of my habits,dependency
U_ALT342,2025-06-12 23:49:00,69.6,night,35.5,2.5,-0.05,"['dystopia', 'anxiety tips', 'market panic']",0.3,0.18,False,342.4,0.6,I want to feel safe again,anxious
U_ALT343,2025-06-12 04:18:00,52.7,late_night,60.8,3.3,0.94,"['bonus drop', 'good news', 'positive feedback']",0.26,0.74,False,184.1,0.66,I want to enjoy the moment,reward
U_ALT344,2025-06-12 15:11:00,29.9,afternoon,17.7,2.2,0.13,"['mental drain', 'work stress', 'no sleep']",0.37,0.36,True,586.8,0.69,I need rest,exhaustion
U_ALT345,2025-06-12 18:47:00,34.9,night,69.0,0.6,0.38,"['check notifications', 'constant refresh', 'coffee addiction']",0.03,0.71,True,191.4,0.62,I want to take control of my habits,dependency
U_ALT346,2025-06-12 02:56:00,18.6,late_night,24.9,2.5,-0.49,"['missed deadline', 'procrastination', 'poor grades']",0.38,0.72,True,632.6,0.67,I want to be more productive,guilt
U_ALT347,2025-06-12 08:05:00,29.8,morning,26.9,1.7,-0.81,"['cheat story', 'wasted time', 'regret']",0.21,0.11,True,645.2,0.95,I want to be more productive,guilt
U_ALT348,2025-06-12 10:56:00,42.7,morning,24.3,1.6,-0.54,"['power nap', 'digital fatigue', 'fatigue']",0.31,0.85,False,691.6,0.87,I want better balance,exhaustion
U_ALT349,2025-06-12 04:29:00,9.4,late_night,34.2,2.9,0.38,"['constant refresh', 'digital cling', 'coffee addiction']",0.36,0.42,True,558.9,0.6,I want to be more independent,dependency
U_ALT350,2025-06-12 04:53:00,73.7,late_night,16.9,3.4,-0.71,"['overwork', 'overstimulated', 'power nap']",0.15,0.77,True,222.0,0.75,I want better balance,exhaustion
U_ALT351,2025-06-12 18:02:00,38.4,night,30.6,3.4,0.02,"['bad news', 'disaster', 'climate news']",0.32,0.89,False,421.5,0.86,I want to feel safe again,anxious
U_ALT352,2025-06-12 12:30:00,36.9,afternoon,7.8,0.9,-0.18,"['overwork', 'fatigue', 'long work hours']",0.08,0.56,False,180.1,0.78,I need rest,exhaustion
U_ALT353,2025-06-12 03:09:00,45.9,late_night,56.1,1.1,0.08,"['celebration', 'unexpected win', 'bonus drop']",0.37,0.21,False,625.6,0.75,I want to enjoy the moment,reward
U_ALT354,2025-06-12 04:02:00,29.7,late_night,39.6,2.8,0.93,"['good news', 'funny fail', 'bonus drop']",0.37,0.36,False,393.5,0.77,I deserve this joy,reward
U_ALT355,2025-06-12 15:52:00,34.5,afternoon,11.6,1.8,-0.61,"['recession', 'climate news', 'anxiety tips']",0.08,0.67,False,201.5,0.9,I need to relax my mind,anxious
U_ALT356,2025-06-12 21:50:00,74.4,night,49.6,1.4,0.37,"['wasted time', 'bad habit', 'overspending']",0.01,0.62,True,436.3,0.71,I want to be more productive,guilt
U_ALT357,2025-06-12 07:36:00,20.9,morning,45.9,2.8,0.8,"['sleep with phone', 'check notifications', 'constant refresh']",0.33,0.45,True,662.6,0.64,I want to take control of my habits,dependency
U_ALT358,2025-06-12 13:33:00,33.8,afternoon,10.2,3.4,-0.76,"['failed test', 'bad habit', 'wasted time']",0.01,0.66,True,636.9,0.55,I want to be more productive,guilt
U_ALT359,2025-06-12 08:55:00,60.8,morning,35.1,2.1,0.58,"['happy ending', 'funny fail', 'birthday cake']",0.25,0.15,False,503.8,0.89,I want to enjoy the moment,reward
U_ALT360,2025-06-12 21:22:00,65.1,night,13.6,0.6,-0.85,"['overwork', 'fatigue', 'work stress']",0.14,0.44,True,322.7,0.79,I need rest,exhaustion
U_ALT361,2025-06-12 14:26:00,38.3,afternoon,51.7,2.9,0.92,"['regret', 'late work', 'poor grades']",0.14,0.24,True,232.6,0.65,I wish I had used time better,guilt
U_ALT362,2025-06-12 02:46:00,74.8,late_night,19.1,2.6,-0.58,"['win prize', 'celebration', 'happy ending']",0.04,0.62,False,536.5,0.72,I deserve this joy,reward
U_ALT363,2025-06-12 07:34:00,44.5,morning,38.9,1.0,-0.17,"['bad news', 'disaster', 'anxiety tips']",0.04,0.31,True,567.0,0.83,I want to feel safe again,anxious
U_ALT364,2025-06-12 15:00:00,47.2,afternoon,33.6,3.4,-0.92,"['dystopia', 'market panic', 'recession']",0.06,0.74,False,312.4,0.67,I want to feel safe again,anxious
U_ALT365,2025-06-12 18:18:00,20.8,night,66.2,3.3,-0.25,"['procrastination', 'late work', 'ignored calls']",0.34,0.73,False,628.1,0.6,I wish I had used time better,guilt
U_ALT366,2025-06-12 13:34:00,24.9,afternoon,48.0,1.8,-0.24,"['market panic', 'health scare', 'dystopia']",0.1,0.64,True,521.7,0.56,I need to relax my mind,anxious
U_ALT367,2025-06-12 19:14:00,62.0,night,26.5,2.7,0.59,"['surprise box', 'unexpected win', 'congrats']",0.05,0.68,False,551.9,0.62,I deserve this joy,reward
U_ALT368,2025-06-12 13:59:00,50.7,afternoon,62.9,1.9,-0.21,"['health scare', 'job loss', 'recession']",0.01,0.16,True,182.7,0.82,I need to relax my mind,anxious
U_ALT369,2025-06-12 22:32:00,22.0,night,42.5,3.3,0.1,"['fear of missing out', 'compulsive scrolling', ""can't stop""]",0.11,0.65,False,288.1,0.6,I want to take control of my habits,dependency
U_ALT370,2025-06-12 00:49:00,63.9,late_night,51.6,2.7,0.73,"['coffee addiction', 'daily routine', ""can't stop""]",0.24,0.8,False,511.6,0.84,I want to be more independent,dependency
U_ALT371,2025-06-12 00:41:00,62.9,late_night,11.2,1.5,0.37,"['fatigue', 'overwork', 'no sleep']",0.32,0.34,False,252.5,0.94,I need rest,exhaustion
U_ALT372,2025-06-12 18:19:00,67.1,night,20.1,0.9,0.5,"['positive feedback', 'congrats', 'surprise box']",0.17,0.75,False,521.1,0.58,I want to enjoy the moment,reward
U_ALT373,2025-06-12 11:45:00,15.4,morning,69.5,2.4,-0.56,"['check notifications', 'always online', 'constant refresh']",0.05,0.59,True,501.7,0.91,I want to be more independent,dependency
U_ALT374,2025-06-12 03:29:00,29.8,late_night,27.5,2.5,-0.97,"['digital cling', 'sleep with phone', 'check notifications']",0.04,0.75,False,364.3,0.78,I want to be more independent,dependency
U_ALT375,2025-06-12 07:23:00,52.7,morning,66.1,2.5,0.12,"['sleep with phone', 'compulsive scrolling', 'daily routine']",0.22,0.8,True,540.8,0.95,I want to take control of my habits,dependency
U_ALT376,2025-06-12 00:25:00,72.4,late_night,37.4,2.0,0.33,"['unexpected win', 'funny fail', 'bonus drop']",0.1,0.53,False,287.8,0.62,I want to enjoy the moment,reward
U_ALT377,2025-06-12 19:03:00,67.2,night,63.9,0.6,0.4,"['stretch break', 'burnout symptoms', 'no sleep']",0.28,0.25,False,460.7,0.87,I want better balance,exhaustion
U_ALT378,2025-06-12 10:03:00,77.8,morning,25.1,2.4,0.61,"[""can't stop"", 'digital cling', 'constant refresh']",0.36,0.37,True,338.9,0.63,I want to be more independent,dependency
U_ALT379,2025-06-12 09:13:00,15.4,morning,59.6,3.3,0.68,"['wasted time', 'late work', 'failed test']",0.03,0.13,False,592.0,0.95,I want to be more productive,guilt
U_ALT380,2025-06-12 07:58:00,57.8,morning,54.7,1.3,0.54,"['disaster', 'job loss', 'bad news']",0.34,0.19,True,671.8,0.65,I need to relax my mind,anxious
U_ALT381,2025-06-12 06:52:00,24.3,morning,40.6,3.2,-0.9,"['missed deadline', 'regret', 'late work']",0.04,0.23,False,183.8,0.66,I want to be more productive,guilt
U_ALT382,2025-06-12 11:26:00,82.3,morning,13.3,1.3,-0.15,"['ignored calls', 'missed deadline', 'overspending']",0.2,0.2,True,305.6,0.96,I want to be more productive,guilt
U_ALT383,2025-06-12 12:00:00,32.8,afternoon,40.6,3.3,-0.27,"['bonus drop', 'win prize', 'funny fail']",0.18,0.72,False,182.0,0.95,I deserve this joy,reward
U_ALT384,2025-06-12 20:48:00,51.4,night,67.9,3.2,0.24,"['coffee addiction', 'fear of missing out', 'sleep with phone']",0.21,0.46,True,366.9,0.63,I want to be more independent,dependency
U_ALT385,2025-06-12 01:38:00,84.0,late_night,9.8,0.7,-0.61,"['congrats', 'win prize', 'meme gold']",0.03,0.17,False,376.6,0.63,I deserve this joy,reward
U_ALT386,2025-06-12 05:06:00,47.4,late_night,62.1,0.6,-0.17,"['recession', 'stock crash', 'disaster']",0.3,0.83,True,450.2,0.91,I need to relax my mind,anxious
U_ALT387,2025-06-12 04:31:00,26.4,late_night,18.4,2.0,-0.45,"['meme gold', 'happy ending', 'funny fail']",0.09,0.87,True,297.3,0.62,I want to enjoy the moment,reward
U_ALT388,2025-06-12 15:37:00,76.8,afternoon,26.5,3.2,-0.27,"['surprise box', 'good news', 'bonus drop']",0.1,0.49,False,562.5,0.75,I want to enjoy the moment,reward
U_ALT389,2025-06-12 04:19:00,59.6,late_night,53.6,0.7,-0.15,"['bad news', 'war update', 'recession']",0.34,0.43,False,288.7,0.69,I want to feel safe again,anxious
U_ALT390,2025-06-12 07:23:00,63.9,morning,6.5,3.2,0.93,"[""can't stop"", 'compulsive scrolling', 'check notifications']",0.31,0.16,True,565.0,0.94,I want to take control of my habits,dependency
U_ALT391,2025-06-12 05:37:00,15.2,late_night,68.8,0.8,0.83,"['fear of missing out', 'digital cling', 'compulsive scrolling']",0.24,0.69,True,297.9,0.74,I want to take control of my habits,dependency
U_ALT392,2025-06-12 15:29:00,63.7,afternoon,38.9,2.4,0.44,"['stretch break', 'no sleep', 'fatigue']",0.34,0.24,True,478.8,0.74,I need rest,exhaustion
U_ALT393,2025-06-12 23:02:00,74.2,night,17.0,1.0,0.24,"['check notifications', 'constant refresh', 'sleep with phone']",0.01,0.38,True,206.5,0.62,I want to be more independent,dependency
U_ALT394,2025-06-12 02:29:00,35.1,late_night,8.0,2.9,-0.51,"['digital cling', 'sleep with phone', 'always online']",0.13,0.62,False,629.5,0.9,I want to be more independent,dependency
U_ALT395,2025-06-12 21:36:00,63.4,night,68.1,1.6,0.37,"['dystopia', 'disaster', 'climate news']",0.34,0.31,False,184.0,0.61,I need to relax my mind,anxious
U_ALT396,2025-06-12 10:53:00,73.8,morning,59.0,0.4,-0.19,"['surprise box', 'funny fail', 'bonus drop']",0.18,0.4,True,608.6,0.65,I want to enjoy the moment,reward
U_ALT397,2025-06-12 15:39:00,73.3,afternoon,47.8,0.5,0.81,"['overspending', 'bad habit', 'missed deadline']",0.18,0.3,False,211.5,0.97,I want to be more productive,guilt
U_ALT398,2025-06-12 00:47:00,46.7,late_night,68.1,0.9,0.4,"['poor grades', 'cheat story', 'missed goal']",0.04,0.55,False,490.6,0.62,I want to be more productive,guilt
U_ALT399,2025-06-12 02:44:00,79.6,late_night,51.5,1.4,0.27,"['win prize', 'celebration', 'congrats']",0.11,0.2,True,192.5,0.76,I deserve this joy,reward
U_ALT400,2025-06-12 15:02:00,37.0,afternoon,31.9,2.1,0.15,"['fatigue', 'burnout symptoms', 'mental drain']",0.1,0.28,True,627.5,0.61,I need rest,exhaustion
U_ALT401,2025-06-12 07:18:00,80.7,morning,11.6,1.4,-0.5,"['constant refresh', 'coffee addiction', 'fear of missing out']",0.19,0.48,True,230.3,0.69,I want to be more independent,dependency
U_ALT402,2025-06-12 07:58:00,81.6,morning,36.5,1.7,-0.46,"['fear of missing out', 'constant refresh', 'coffee addiction']",0.14,0.18,False,632.3,0.59,I want to take control of my habits,dependency
U_ALT403,2025-06-12 22:33:00,54.6,night,43.2,2.4,-0.02,"['congrats', 'birthday cake', 'surprise box']",0.05,0.8,True,288.1,0.91,I want to enjoy the moment,reward
U_ALT404,2025-06-12 09:48:00,28.6,morning,12.6,0.5,0.32,"['burnout symptoms', 'power nap', 'work stress']",0.06,0.64,False,249.3,0.66,I need rest,exhaustion
U_ALT405,2025-06-12 04:45:00,22.3,late_night,46.5,0.5,0.5,"['digital fatigue', 'overstimulated', 'crash nap']",0.21,0.19,True,645.7,0.76,I want better balance,exhaustion
U_ALT406,2025-06-12 16:58:00,77.7,afternoon,7.4,1.5,0.9,"['stretch break', 'crash nap', 'burnout symptoms']",0.26,0.34,False,639.6,0.73,I need rest,exhaustion
U_ALT407,2025-06-12 08:56:00,68.3,morning,14.6,2.8,-0.42,"['constant refresh', 'check notifications', 'fear of missing out']",0.23,0.53,False,367.5,0.94,I want to take control of my habits,dependency
U_ALT408,2025-06-12 15:53:00,12.6,afternoon,69.5,1.1,-0.31,"['stock crash', 'climate news', 'market panic']",0.34,0.76,False,623.0,0.76,I want to feel safe again,anxious
U_ALT409,2025-06-12 02:55:00,77.3,late_night,38.5,0.7,-0.07,"['market panic', 'climate news', 'interview fail']",0.0,0.2,False,643.0,0.88,I want to feel safe again,anxious
U_ALT410,2025-06-12 18:28:00,74.1,night,32.2,0.5,-0.88,"['poor grades', 'late work', 'wasted time']",0.17,0.77,True,590.3,0.57,I wish I had used time better,guilt
U_ALT411,2025-06-12 02:32:00,64.4,late_night,7.2,1.7,-0.37,"[""can't stop"", 'fear of missing out', 'constant refresh']",0.36,0.34,True,227.7,0.95,I want to be more independent,dependency
U_ALT412,2025-06-12 18:15:00,20.4,night,26.4,2.4,-0.54,"['interview fail', 'anxiety tips', 'job loss']",0.38,0.83,False,547.3,0.59,I need to relax my mind,anxious
U_ALT413,2025-06-12 16:08:00,40.2,afternoon,40.4,1.8,0.77,"['daily routine', 'coffee addiction', 'digital cling']",0.02,0.43,False,521.3,0.6,I want to be more independent,dependency
U_ALT414,2025-06-12 16:03:00,18.7,afternoon,20.7,2.9,0.81,"['overspending', 'missed deadline', 'missed goal']",0.2,0.22,False,442.8,0.87,I wish I had used time better,guilt
U_ALT415,2025-06-12 15:09:00,50.3,afternoon,60.4,1.3,-0.14,"['daily routine', 'compulsive scrolling', 'constant refresh']",0.05,0.28,False,651.9,0.65,I want to be more independent,dependency
U_ALT416,2025-06-12 23:56:00,61.8,night,16.7,0.8,0.06,"['failed test', 'overspending', 'bad habit']",0.28,0.7,False,678.8,0.59,I wish I had used time better,guilt
U_ALT417,2025-06-12 13:33:00,39.1,afternoon,68.5,3.4,0.77,"['cheat story', 'overspending', 'procrastination']",0.21,0.52,False,638.5,0.62,I wish I had used time better,guilt
U_ALT418,2025-06-12 07:14:00,63.7,morning,24.0,1.5,0.12,"[""can't stop"", 'check notifications', 'fear of missing out']",0.05,0.87,False,218.3,0.57,I want to be more independent,dependency
U_ALT419,2025-06-12 06:21:00,34.9,morning,26.7,1.0,-0.25,"['meme gold', 'funny fail', 'celebration']",0.16,0.42,True,276.8,0.59,I want to enjoy the moment,reward
U_ALT420,2025-06-12 11:14:00,19.0,morning,16.3,2.9,-0.19,"['mental drain', 'fatigue', 'no sleep']",0.38,0.78,False,507.2,0.86,I need rest,exhaustion
U_ALT421,2025-06-12 06:28:00,36.4,morning,67.4,3.5,0.2,"['missed goal', 'overspending', 'wasted time']",0.33,0.28,False,349.0,0.93,I want to be more productive,guilt
U_ALT422,2025-06-12 22:35:00,74.5,night,32.3,1.4,0.11,"['long work hours', 'no sleep', 'fatigue']",0.27,0.77,True,277.4,0.79,I want better balance,exhaustion
U_ALT423,2025-06-12 06:05:00,58.6,morning,41.6,1.4,-0.52,"['health scare', 'job loss', 'recession']",0.31,0.17,False,281.4,0.81,I need to relax my mind,anxious
U_ALT424,2025-06-12 05:39:00,83.6,late_night,61.3,2.9,0.67,"['missed deadline', 'procrastination', 'poor grades']",0.1,0.64,False,497.2,0.96,I want to be more productive,guilt
U_ALT425,2025-06-12 11:12:00,17.6,morning,69.8,1.4,0.3,"['long work hours', 'overwork', 'crash nap']",0.14,0.36,False,210.9,0.6,I need rest,exhaustion
U_ALT426,2025-06-12 06:56:00,43.4,morning,37.4,0.8,-0.66,"['surprise box', 'good news', 'win prize']",0.39,0.38,False,589.3,0.69,I deserve this joy,reward
U_ALT427,2025-06-12 12:30:00,19.5,afternoon,58.0,1.0,-0.9,"['celebration', 'funny fail', 'good news']",0.32,0.4,False,481.2,0.95,I deserve this joy,reward
U_ALT428,2025-06-12 12:09:00,59.4,afternoon,9.8,2.7,0.3,"['overstimulated', 'overwork', 'mental drain']",0.04,0.43,True,512.8,0.97,I want better balance,exhaustion
U_ALT429,2025-06-12 12:32:00,83.0,afternoon,35.1,3.1,0.27,"['procrastination', 'cheat story', 'wasted time']",0.01,0.58,False,624.5,0.73,I wish I had used time better,guilt
U_ALT430,2025-06-12 23:23:00,40.4,night,64.6,1.6,0.95,"['bad habit', 'late work', 'procrastination']",0.27,0.78,True,414.0,0.79,I wish I had used time better,guilt
U_ALT431,2025-06-12 15:02:00,80.6,afternoon,34.2,0.6,-0.88,"['cheat story', 'wasted time', 'failed test']",0.18,0.85,True,236.2,0.93,I want to be more productive,guilt
U_ALT432,2025-06-12 04:15:00,56.2,late_night,64.3,1.2,0.14,"['daily routine', 'compulsive scrolling', 'check notifications']",0.39,0.11,True,187.1,0.85,I want to be more independent,dependency
U_ALT433,2025-06-12 09:37:00,48.1,morning,56.5,2.6,-0.77,"['ignored calls', 'regret', 'failed test']",0.31,0.16,True,521.9,0.86,I wish I had used time better,guilt
U_ALT434,2025-06-12 18:16:00,20.9,night,27.0,1.4,-0.31,"['wasted time', 'bad habit', 'missed deadline']",0.18,0.32,True,389.4,0.71,I wish I had used time better,guilt
U_ALT435,2025-06-12 10:33:00,42.1,morning,20.3,1.3,-0.53,"['missed deadline', 'failed test', 'procrastination']",0.34,0.18,True,313.4,0.75,I wish I had used time better,guilt
U_ALT436,2025-06-12 23:51:00,55.2,night,60.4,1.4,-0.94,"['fatigue', 'crash nap', 'stretch break']",0.25,0.15,True,509.7,0.61,I need rest,exhaustion
U_ALT437,2025-06-12 14:23:00,77.9,afternoon,64.7,0.9,0.01,"['ignored calls', 'late work', 'failed test']",0.28,0.82,True,499.5,0.6,I want to be more productive,guilt
U_ALT438,2025-06-12 22:28:00,60.3,night,11.6,1.0,-0.96,"['check notifications', 'compulsive scrolling', 'digital cling']",0.16,0.25,True,671.8,0.66,I want to be more independent,dependency
U_ALT439,2025-06-12 15:26:00,33.4,afternoon,13.4,0.5,0.87,"['late work', 'procrastination', 'missed goal']",0.05,0.43,True,341.2,0.91,I want to be more productive,guilt
U_ALT440,2025-06-12 21:35:00,37.2,night,58.4,2.1,-0.71,"['check notifications', 'compulsive scrolling', 'sleep with phone']",0.06,0.66,False,579.8,0.63,I want to be more independent,dependency
U_ALT441,2025-06-12 04:02:00,44.5,late_night,44.9,1.0,0.41,"['cheat story', 'poor grades', 'regret']",0.39,0.83,False,467.5,0.71,I want to be more productive,guilt
U_ALT442,2025-06-12 08:33:00,30.4,morning,37.7,0.8,-0.14,"['funny fail', 'meme gold', 'unexpected win']",0.07,0.83,False,518.4,0.9,I deserve this joy,reward
U_ALT443,2025-06-12 16:12:00,14.8,afternoon,43.4,0.4,0.64,"['positive feedback', 'win prize', 'birthday cake']",0.17,0.8,False,193.9,0.86,I deserve this joy,reward
U_ALT444,2025-06-12 22:44:00,18.4,night,61.4,2.2,-0.22,"['overspending', 'regret', 'wasted time']",0.25,0.82,False,334.1,0.96,I want to be more productive,guilt
U_ALT445,2025-06-12 04:06:00,70.1,late_night,57.6,2.7,0.09,"['bonus drop', 'unexpected win', 'good news']",0.1,0.59,True,211.4,0.78,I deserve this joy,reward
